ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,CINT_method,CDISP_method,NOM_type,ATFD_type,FANOUT_type,NOMNAMM_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,LOC_package,NOM_package,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,number_public_visibility_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_standard_design_methods,is_feature_envy
9.0,4.0,7.0,157.0,21.0,23.0,48.0,0.608696,10.0,16.0,25.0,0.4,25.0,62.0,27.0,23.0,47.0,1183.0,1163.0,61.0,0.437229,58.0,196.0,139.0,0.975833,0.6,137.0,5.56,5.9565220000000005,10.0,75.0,2515.0,81.0,1571.0,291.0,17113.0,11938.0,260912.0,3.0,25.0,24.0,22.0,1.0
0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,120.0,89.0,0.0,0.7,0.0,8.0,22.0,0.28571399999999997,0.571429,19.0,2.75,3.8,22.0,86.0,1815.0,90.0,1244.0,32.0,8322.0,6962.0,163595.0,7.0,8.0,8.0,3.0,0.0
7.0,3.0,3.0,19.0,7.0,1.0,8.0,0.14285699999999998,4.0,3.0,5.0,0.8,17.0,13.0,14.0,16.0,-1.0,174.0,169.0,16.0,0.14285699999999998,16.0,40.0,51.0,0.875,-1.0,50.0,3.0,3.125,51.0,458.0,5633.0,510.0,223.0,38.0,2989.0,2592.0,28583.0,10.0,10.0,17.0,14.0,1.0
0.0,0.0,6.0,150.0,11.0,21.0,44.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,14.0,0.0,1458.0,1421.0,1.0,1.0,1.0,16.0,115.0,0.8401360000000001,1.0,109.0,7.6666669999999995,7.785714,33.0,277.0,11055.0,293.0,497.0,38.0,5768.0,4374.0,117757.0,6.0,15.0,14.0,13.0,0.0
0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,22.0,14.0,0.0,1.0,0.0,3.0,3.0,0.5,0.666667,2.0,1.0,1.0,9.0,66.0,790.0,69.0,1631.0,125.0,10153.0,8952.0,146551.0,3.0,3.0,3.0,1.0,0.0
12.0,4.0,7.0,646.0,39.0,141.0,162.0,0.333333,4.0,4.0,8.0,0.5,33.0,87.0,37.0,30.0,0.0,3563.0,3455.0,85.0,0.577778,42.0,161.0,382.0,0.787716,0.4375,362.0,11.575758,12.066667,15.0,74.0,3924.0,84.0,799.0,32.0,6880.0,5602.0,136533.0,10.0,33.0,33.0,29.0,1.0
0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,21.0,21.0,2.0,1.0,9.0,22.0,2.0,0.0,1.0,2.0,1.0,1.0,37.0,143.0,3130.0,157.0,296.0,19.0,2118.0,1724.0,34617.0,2.0,2.0,2.0,1.0,0.0
15.0,6.0,7.0,126.0,35.0,18.0,34.0,0.06666699999999999,12.0,17.0,24.0,0.5,9.0,15.0,12.0,5.0,-1.0,184.0,164.0,21.0,0.28571399999999997,15.0,37.0,44.0,0.958333,-1.0,40.0,4.888889,8.0,37.0,153.0,7575.0,208.0,2096.0,64.0,13676.0,11072.0,315953.0,9.0,9.0,8.0,3.0,1.0
0.0,0.0,11.0,406.0,127.0,33.0,48.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,1011.0,1011.0,0.0,0.681818,0.0,12.0,171.0,0.9878790000000001,1.0,171.0,14.25,14.25,13.0,68.0,2107.0,68.0,131.0,16.0,1404.0,1137.0,25747.0,12.0,2.0,0.0,12.0,0.0
8.0,3.0,7.0,251.0,66.0,29.0,55.0,0.4,6.0,5.0,15.0,0.4,52.0,37.0,32.0,43.0,0.0,3148.0,2982.0,55.0,0.283391,28.0,125.0,359.0,0.9707389999999999,0.717949,329.0,6.903846000000001,7.651163,39.0,360.0,17417.0,425.0,789.0,155.0,9246.0,7348.0,188289.0,36.0,49.0,41.0,41.0,1.0
6.0,1.0,4.0,51.0,12.0,14.0,22.0,0.0,7.0,10.0,11.0,0.636364,9.0,10.0,20.0,9.0,0.0,312.0,312.0,28.0,0.6,18.0,45.0,50.0,1.0,0.3125,50.0,5.555556,5.555556,16.0,74.0,1295.0,78.0,862.0,52.0,5959.0,5541.0,71486.0,5.0,9.0,0.0,9.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,22.0,14.0,0.0,1.0,0.0,3.0,3.0,0.5,0.666667,2.0,1.0,1.0,9.0,66.0,790.0,69.0,1631.0,125.0,10153.0,8952.0,146551.0,3.0,3.0,3.0,1.0,0.0
4.0,2.0,3.0,105.0,25.0,16.0,32.0,0.692308,4.0,5.0,7.0,0.571429,5.0,4.0,4.0,4.0,0.0,173.0,164.0,8.0,1.0,5.0,15.0,41.0,0.8214290000000001,0.28571399999999997,40.0,8.2,10.0,25.0,188.0,3308.0,244.0,799.0,32.0,6880.0,5602.0,136533.0,5.0,5.0,5.0,3.0,0.0
3.0,1.0,3.0,40.0,10.0,1.0,11.0,0.7,1.0,2.0,2.0,0.5,17.0,51.0,7.0,15.0,0.0,695.0,616.0,18.0,0.722222,10.0,49.0,179.0,0.825893,0.75,165.0,10.529411999999999,11.0,4.0,37.0,1180.0,39.0,131.0,16.0,1404.0,1137.0,25747.0,9.0,17.0,16.0,14.0,0.0
1.0,1.0,6.0,107.0,22.0,26.0,32.0,0.666667,6.0,6.0,10.0,0.6,18.0,14.0,21.0,17.0,15.0,660.0,647.0,39.0,0.714286,15.0,67.0,67.0,0.889706,1.0,66.0,3.722222,3.8823529999999997,74.0,419.0,5031.0,474.0,849.0,78.0,5788.0,4778.0,65687.0,8.0,18.0,18.0,16.0,0.0
11.0,3.0,2.0,38.0,3.0,14.0,27.0,0.153846,5.0,13.0,18.0,0.277778,5.0,11.0,6.0,5.0,0.0,74.0,74.0,21.0,1.0,7.0,31.0,7.0,0.625,1.0,7.0,1.4,1.4,24.0,94.0,1093.0,94.0,191.0,19.0,1447.0,1361.0,24319.0,4.0,5.0,5.0,4.0,0.0
9.0,2.0,4.0,48.0,10.0,6.0,17.0,0.166667,1.0,3.0,3.0,0.333333,29.0,106.0,25.0,29.0,0.0,1371.0,1371.0,51.0,1.0,27.0,87.0,328.0,0.723214,1.0,328.0,11.310345,11.310345,8.0,100.0,2639.0,109.0,48.0,1.0,245.0,233.0,6694.0,4.0,29.0,23.0,27.0,1.0
0.0,0.0,1.0,21.0,1.0,0.0,18.0,1.0,1.0,1.0,1.0,1.0,29.0,5.0,10.0,8.0,41.0,533.0,322.0,16.0,0.259259,22.0,110.0,50.0,0.96131,0.16,28.0,1.7241380000000002,3.5,69.0,182.0,4524.0,247.0,1538.0,183.0,15627.0,11949.0,283829.0,25.0,29.0,29.0,7.0,0.0
2.0,2.0,6.0,124.0,8.0,9.0,6.0,0.5,2.0,2.0,2.0,1.0,11.0,4.0,15.0,8.0,0.0,367.0,344.0,14.0,0.428571,19.0,28.0,22.0,0.933333,0.625,18.0,2.0,2.25,1001.0,2415.0,33723.0,2606.0,2250.0,95.0,10364.0,9519.0,130132.0,8.0,11.0,11.0,6.0,0.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,7.0,17.0,-1.0,571.0,571.0,19.0,0.363636,6.0,39.0,45.0,0.89375,-1.0,45.0,2.647059,2.647059,33.0,165.0,3052.0,176.0,100.0,5.0,703.0,613.0,14480.0,9.0,15.0,17.0,15.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,23.0,61.0,57.0,4.0,0.0,2.0,9.0,5.0,1.0,0.75,4.0,1.0,1.0,80.0,455.0,4694.0,492.0,2250.0,95.0,10364.0,9519.0,130132.0,4.0,4.0,3.0,3.0,0.0
1.0,1.0,6.0,120.0,19.0,18.0,18.0,0.5,5.0,6.0,7.0,0.714286,44.0,9.0,26.0,41.0,0.0,2827.0,2758.0,42.0,0.685606,33.0,95.0,371.0,0.8637870000000001,0.914286,365.0,8.431818,8.902439,7.0,78.0,4403.0,88.0,110.0,25.0,1199.0,951.0,31037.0,35.0,44.0,44.0,39.0,0.0
4.0,1.0,6.0,128.0,15.0,7.0,31.0,0.818182,8.0,7.0,12.0,0.666667,25.0,62.0,27.0,23.0,47.0,1183.0,1163.0,61.0,0.437229,58.0,196.0,139.0,0.975833,0.6,137.0,5.56,5.9565220000000005,10.0,75.0,2515.0,81.0,1571.0,291.0,17113.0,11938.0,260912.0,3.0,25.0,24.0,22.0,0.0
8.0,7.0,6.0,167.0,24.0,11.0,33.0,0.272727,4.0,3.0,4.0,1.0,27.0,15.0,9.0,25.0,0.0,789.0,763.0,13.0,0.504762,11.0,46.0,101.0,0.807692,0.0,97.0,3.7407410000000003,3.88,61.0,588.0,16299.0,720.0,1037.0,62.0,6560.0,5860.0,138536.0,0.0,27.0,24.0,24.0,1.0
19.0,3.0,3.0,45.0,21.0,2.0,23.0,0.095238,3.0,1.0,3.0,1.0,25.0,19.0,5.0,25.0,527.0,474.0,474.0,6.0,0.213439,9.0,44.0,83.0,0.916667,1.0,83.0,3.32,3.32,40.0,155.0,2524.0,164.0,959.0,115.0,5518.0,4398.0,58718.0,24.0,25.0,25.0,24.0,0.0
19.0,5.0,7.0,106.0,19.0,14.0,40.0,0.05,7.0,6.0,26.0,0.269231,8.0,23.0,10.0,8.0,0.0,267.0,267.0,15.0,1.0,11.0,56.0,42.0,1.0,1.0,42.0,5.25,5.25,7.0,14.0,516.0,56.0,567.0,75.0,5715.0,3996.0,78591.0,1.0,8.0,0.0,8.0,1.0
0.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,24.0,0.0,518.0,390.0,1.0,0.26108400000000004,1.0,31.0,55.0,0.9373040000000001,0.8,42.0,1.833333,1.75,3.0,28.0,619.0,34.0,56.0,5.0,502.0,445.0,10835.0,30.0,30.0,30.0,23.0,0.0
0.0,0.0,5.0,79.0,3.0,10.0,15.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,4.0,14.0,166.0,166.0,4.0,0.5,10.0,34.0,10.0,0.6,1.0,10.0,2.5,2.5,7.0,34.0,713.0,36.0,66.0,10.0,629.0,479.0,11929.0,2.0,4.0,4.0,4.0,0.0
10.0,4.0,4.0,77.0,7.0,7.0,22.0,0.090909,7.0,8.0,18.0,0.388889,30.0,15.0,25.0,21.0,129.0,2396.0,2297.0,46.0,0.073892,22.0,93.0,102.0,0.9729059999999999,0.607143,87.0,3.4,4.142857,29.0,163.0,7792.0,230.0,764.0,30.0,4305.0,3256.0,120720.0,26.0,30.0,25.0,21.0,0.0
3.0,2.0,6.0,214.0,45.0,69.0,86.0,0.5625,4.0,5.0,7.0,0.571429,13.0,25.0,11.0,13.0,0.0,783.0,783.0,24.0,0.666667,12.0,44.0,111.0,0.9055559999999999,1.0,111.0,8.538461999999999,8.538461999999999,7.0,37.0,1683.0,37.0,191.0,19.0,1447.0,1361.0,24319.0,5.0,13.0,6.0,11.0,0.0
0.0,0.0,4.0,153.0,36.0,27.0,31.0,1.0,4.0,8.0,8.0,0.5,14.0,0.0,5.0,14.0,0.0,612.0,612.0,15.0,0.309091,3.0,29.0,80.0,0.967949,1.0,80.0,5.714286,5.714286,9.0,50.0,1393.0,65.0,515.0,79.0,3790.0,3254.0,68929.0,2.0,14.0,13.0,13.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,15.0,3.0,1.0,0.0,330.0,330.0,3.0,0.08717899999999999,9.0,58.0,40.0,0.9717950000000001,0.025,1.0,1.0,1.0,5.0,27.0,1293.0,138.0,58.0,2.0,541.0,326.0,7842.0,41.0,41.0,41.0,1.0,0.0
0.0,0.0,3.0,20.0,3.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,14.0,16.0,0.0,561.0,561.0,23.0,0.622222,9.0,42.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,613.0,28.0,121.0,31.0,1271.0,982.0,18172.0,10.0,16.0,1.0,15.0,0.0
5.0,2.0,3.0,29.0,5.0,8.0,12.0,0.28571399999999997,1.0,3.0,3.0,0.333333,1.0,5.0,1.0,1.0,32.0,35.0,35.0,3.0,1.0,6.0,52.0,5.0,0.0,0.25,5.0,5.0,5.0,20.0,72.0,701.0,72.0,60.0,0.0,254.0,243.0,2453.0,1.0,1.0,1.0,1.0,1.0
13.0,3.0,6.0,103.0,29.0,16.0,28.0,0.0,6.0,11.0,11.0,0.545455,20.0,30.0,16.0,20.0,0.0,652.0,652.0,52.0,0.07619,18.0,74.0,153.0,0.8684209999999999,1.0,153.0,7.65,7.65,245.0,2644.0,73431.0,3557.0,497.0,38.0,5768.0,4374.0,117757.0,14.0,20.0,6.0,19.0,1.0
7.0,4.0,7.0,102.0,22.0,13.0,35.0,0.65,12.0,22.0,22.0,0.545455,48.0,26.0,38.0,42.0,59.0,962.0,879.0,94.0,0.39946,74.0,249.0,142.0,0.9376899999999999,0.85,129.0,2.958333,3.071429,39.0,379.0,6431.0,456.0,1196.0,192.0,9900.0,9201.0,117117.0,39.0,48.0,47.0,38.0,0.0
1.0,1.0,2.0,18.0,2.0,5.0,9.0,0.75,1.0,0.0,1.0,1.0,9.0,1.0,4.0,9.0,0.0,200.0,200.0,2.0,1.0,3.0,13.0,20.0,0.825,1.0,20.0,2.222222,2.222222,14.0,26.0,817.0,116.0,153.0,16.0,689.0,510.0,8378.0,6.0,9.0,7.0,8.0,0.0
5.0,1.0,3.0,26.0,5.0,3.0,13.0,0.166667,1.0,1.0,5.0,0.2,192.0,55.0,43.0,191.0,-1.0,3001.0,2993.0,56.0,0.950926,49.0,286.0,1247.0,0.7428739999999999,0.9438200000000001,1245.0,6.4947919999999995,6.518325,6.0,260.0,5347.0,264.0,223.0,38.0,2989.0,2592.0,28583.0,85.0,8.0,8.0,187.0,0.0
2.0,2.0,4.0,41.0,7.0,10.0,14.0,0.666667,3.0,4.0,5.0,0.6,4.0,2.0,7.0,4.0,11.0,93.0,93.0,11.0,0.0,10.0,28.0,14.0,0.0,1.0,14.0,3.5,3.5,63.0,240.0,3705.0,271.0,849.0,78.0,5788.0,4778.0,65687.0,3.0,4.0,4.0,3.0,0.0
27.0,13.0,7.0,204.0,25.0,33.0,84.0,0.21875,26.0,45.0,69.0,0.376812,5.0,29.0,28.0,5.0,0.0,292.0,292.0,49.0,1.0,31.0,79.0,35.0,0.8125,1.0,35.0,7.0,7.0,9.0,99.0,1602.0,135.0,1855.0,212.0,11709.0,8793.0,102803.0,3.0,5.0,5.0,4.0,1.0
10.0,5.0,6.0,181.0,29.0,24.0,40.0,0.166667,9.0,15.0,24.0,0.375,7.0,11.0,12.0,6.0,0.0,321.0,306.0,20.0,0.2,13.0,38.0,51.0,0.866667,0.75,48.0,7.285714,8.0,14.0,112.0,2893.0,139.0,66.0,8.0,641.0,438.0,8425.0,4.0,4.0,4.0,5.0,1.0
5.0,1.0,3.0,26.0,5.0,3.0,13.0,0.166667,1.0,1.0,5.0,0.2,192.0,55.0,43.0,191.0,-1.0,3001.0,2993.0,56.0,0.950926,49.0,286.0,1247.0,0.7428739999999999,0.9438200000000001,1245.0,6.4947919999999995,6.518325,6.0,260.0,5347.0,264.0,223.0,38.0,2989.0,2592.0,28583.0,85.0,8.0,8.0,187.0,1.0
10.0,3.0,2.0,29.0,2.0,1.0,12.0,0.0,4.0,7.0,9.0,0.44444399999999995,1.0,10.0,4.0,1.0,8.0,31.0,31.0,7.0,1.0,5.0,20.0,2.0,0.0,-1.0,2.0,2.0,2.0,9.0,49.0,713.0,67.0,426.0,16.0,1879.0,1530.0,33431.0,1.0,1.0,1.0,1.0,1.0
5.0,2.0,7.0,309.0,55.0,50.0,59.0,0.44444399999999995,1.0,1.0,4.0,0.25,29.0,28.0,12.0,27.0,0.0,1741.0,1716.0,25.0,0.580087,12.0,67.0,287.0,0.8901100000000001,0.913043,284.0,9.896552,10.518519,23.0,144.0,3724.0,150.0,799.0,32.0,6880.0,5602.0,136533.0,23.0,29.0,29.0,26.0,0.0
5.0,4.0,1.0,15.0,3.0,5.0,16.0,0.583333,7.0,7.0,9.0,0.777778,36.0,29.0,22.0,27.0,18.0,470.0,404.0,42.0,0.24242399999999997,25.0,117.0,62.0,0.812245,0.742857,50.0,1.7222220000000001,1.851852,25.0,188.0,3308.0,244.0,799.0,32.0,6880.0,5602.0,136533.0,35.0,36.0,36.0,26.0,0.0
10.0,6.0,7.0,167.0,16.0,14.0,37.0,0.4,11.0,16.0,24.0,0.458333,14.0,11.0,15.0,12.0,0.0,464.0,412.0,23.0,0.6190479999999999,20.0,47.0,51.0,0.813187,0.857143,44.0,3.642857,3.666667,1.0,12.0,464.0,14.0,1188.0,117.0,6818.0,5763.0,109035.0,7.0,14.0,14.0,11.0,1.0
0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,228.0,228.0,0.0,1.0,0.0,11.0,46.0,0.933333,1.0,46.0,4.181818,4.181818,1.0,11.0,228.0,11.0,102.0,2.0,808.0,724.0,19045.0,3.0,11.0,10.0,10.0,0.0
18.0,5.0,8.0,673.0,53.0,148.0,179.0,0.28,5.0,5.0,10.0,0.5,33.0,87.0,37.0,30.0,0.0,3563.0,3455.0,85.0,0.577778,42.0,161.0,382.0,0.787716,0.4375,362.0,11.575758,12.066667,15.0,74.0,3924.0,84.0,799.0,32.0,6880.0,5602.0,136533.0,10.0,33.0,33.0,29.0,1.0
15.0,4.0,4.0,120.0,24.0,13.0,28.0,0.0,5.0,16.0,17.0,0.294118,6.0,15.0,5.0,4.0,26.0,147.0,134.0,16.0,0.0,18.0,88.0,29.0,1.0,0.6,27.0,4.8333330000000005,6.75,55.0,274.0,5545.0,382.0,131.0,16.0,1404.0,1137.0,25747.0,5.0,6.0,5.0,3.0,1.0
0.0,0.0,7.0,438.0,69.0,27.0,34.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,6.0,11.0,0.0,947.0,947.0,7.0,0.6,7.0,18.0,149.0,0.7625,1.0,149.0,13.545454999999999,13.545454999999999,27.0,237.0,5531.0,246.0,525.0,67.0,4143.0,3956.0,75688.0,6.0,11.0,11.0,10.0,0.0
0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,79.0,45.0,0.0,0.23809499999999997,0.0,7.0,9.0,0.777778,0.428571,3.0,1.285714,1.0,6.0,16.0,467.0,20.0,764.0,30.0,4305.0,3256.0,120720.0,7.0,7.0,7.0,3.0,0.0
0.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,9.0,3.0,3.0,7.0,0.0,131.0,93.0,6.0,0.0,3.0,12.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,707.0,39.0,299.0,33.0,1475.0,1431.0,28493.0,8.0,9.0,9.0,4.0,0.0
1.0,1.0,7.0,138.0,25.0,27.0,30.0,0.0,1.0,3.0,4.0,0.25,8.0,5.0,4.0,7.0,0.0,525.0,517.0,8.0,0.333333,5.0,18.0,72.0,0.9523809999999999,0.5,71.0,9.0,10.142857000000001,12.0,46.0,2496.0,76.0,399.0,23.0,2996.0,2349.0,53577.0,3.0,9.0,9.0,7.0,0.0
10.0,3.0,5.0,441.0,89.0,17.0,29.0,0.090909,2.0,14.0,16.0,0.125,46.0,18.0,20.0,46.0,0.0,1837.0,1837.0,48.0,0.318182,24.0,102.0,275.0,0.9444440000000001,1.0,275.0,5.978261,5.978261,4.0,72.0,2491.0,72.0,968.0,54.0,7232.0,6313.0,104357.0,13.0,46.0,43.0,45.0,1.0
13.0,6.0,6.0,132.0,24.0,16.0,36.0,0.17647100000000002,7.0,10.0,13.0,0.538462,136.0,408.0,48.0,136.0,48.0,5428.0,5428.0,165.0,0.8285239999999999,68.0,369.0,929.0,0.8481479999999999,0.0,929.0,6.830882000000001,6.830882000000001,106.0,2196.0,69768.0,2620.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,136.0,136.0,135.0,1.0
0.0,0.0,4.0,153.0,36.0,27.0,31.0,1.0,4.0,8.0,8.0,0.5,14.0,0.0,5.0,14.0,0.0,612.0,612.0,15.0,0.309091,3.0,29.0,80.0,0.967949,1.0,80.0,5.714286,5.714286,9.0,50.0,1393.0,65.0,515.0,79.0,3790.0,3254.0,68929.0,2.0,14.0,13.0,13.0,0.0
0.0,0.0,1.0,8.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,228.0,228.0,0.0,1.0,0.0,11.0,46.0,0.933333,1.0,46.0,4.181818,4.181818,1.0,11.0,228.0,11.0,102.0,2.0,808.0,724.0,19045.0,3.0,11.0,10.0,10.0,0.0
8.0,2.0,10.0,121.0,33.0,9.0,30.0,0.9444440000000001,5.0,7.0,16.0,0.3125,43.0,34.0,21.0,40.0,123.0,1400.0,1348.0,89.0,0.340244,38.0,302.0,256.0,0.9444440000000001,0.909091,249.0,5.953488,6.225,14.0,161.0,3417.0,181.0,813.0,36.0,4551.0,3762.0,68127.0,33.0,43.0,43.0,38.0,0.0
0.0,0.0,1.0,27.0,1.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,520.0,40.0,40.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,66.0,822.0,68.0,1093.0,80.0,8798.0,7670.0,126255.0,2.0,2.0,2.0,1.0,0.0
0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,7.0,0.0,230.0,230.0,24.0,1.0,12.0,34.0,29.0,0.666667,1.0,29.0,4.142857,4.142857,21.0,165.0,9721.0,166.0,338.0,90.0,5983.0,4284.0,92696.0,7.0,7.0,7.0,6.0,0.0
10.0,8.0,6.0,118.0,21.0,22.0,43.0,0.277778,15.0,22.0,32.0,0.46875,8.0,16.0,24.0,8.0,5.0,449.0,449.0,36.0,0.047619,35.0,71.0,42.0,0.97619,1.0,42.0,5.25,5.25,223.0,1168.0,29751.0,1195.0,1631.0,125.0,10153.0,8952.0,146551.0,8.0,8.0,7.0,7.0,1.0
0.0,0.0,2.0,18.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,-1.0,382.0,337.0,0.0,0.0,0.0,11.0,47.0,1.0,-1.0,41.0,4.272727,4.555556,1.0,9.0,382.0,11.0,405.0,36.0,2714.0,2245.0,69144.0,8.0,9.0,10.0,8.0,0.0
4.0,1.0,6.0,128.0,15.0,7.0,31.0,0.818182,8.0,7.0,12.0,0.666667,25.0,62.0,27.0,23.0,47.0,1183.0,1163.0,61.0,0.437229,58.0,196.0,139.0,0.975833,0.6,137.0,5.56,5.9565220000000005,10.0,75.0,2515.0,81.0,1571.0,291.0,17113.0,11938.0,260912.0,3.0,25.0,24.0,22.0,0.0
0.0,0.0,1.0,26.0,1.0,3.0,8.0,1.0,4.0,4.0,4.0,1.0,5.0,0.0,4.0,4.0,520.0,144.0,136.0,4.0,0.666667,4.0,10.0,5.0,1.0,0.5,4.0,1.0,1.0,33.0,96.0,1917.0,105.0,1037.0,62.0,6560.0,5860.0,138536.0,4.0,5.0,5.0,3.0,0.0
14.0,3.0,6.0,248.0,40.0,50.0,62.0,0.0,2.0,3.0,4.0,0.5,3.0,14.0,2.0,3.0,0.0,314.0,314.0,3.0,1.0,3.0,7.0,47.0,0.0,1.0,47.0,15.666667000000002,15.666667000000002,2.0,7.0,425.0,8.0,1538.0,183.0,15627.0,11949.0,283829.0,1.0,3.0,3.0,3.0,1.0
0.0,0.0,2.0,20.0,3.0,5.0,11.0,1.0,3.0,3.0,3.0,1.0,11.0,8.0,15.0,11.0,50.0,323.0,323.0,29.0,0.22222199999999998,26.0,137.0,49.0,0.96,0.875,49.0,4.4545449999999995,4.4545449999999995,4.0,16.0,323.0,16.0,118.0,11.0,1092.0,888.0,14175.0,7.0,11.0,11.0,10.0,0.0
9.0,3.0,3.0,21.0,8.0,1.0,12.0,0.181818,6.0,4.0,7.0,0.857143,11.0,13.0,11.0,8.0,3.0,353.0,320.0,13.0,0.428571,10.0,32.0,26.0,0.78,0.666667,22.0,2.363636,2.75,7.0,56.0,935.0,68.0,485.0,19.0,2169.0,1864.0,34855.0,9.0,11.0,11.0,7.0,0.0
0.0,0.0,3.0,18.0,3.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,10.0,4.0,0.0,196.0,196.0,11.0,0.0,0.0,15.0,8.0,0.0,1.0,8.0,2.0,2.0,30.0,106.0,993.0,111.0,91.0,9.0,585.0,567.0,8432.0,2.0,4.0,0.0,4.0,0.0
1.0,1.0,1.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,17.0,3.0,7.0,17.0,-1.0,571.0,571.0,19.0,0.363636,6.0,39.0,45.0,0.89375,-1.0,45.0,2.647059,2.647059,33.0,165.0,3052.0,176.0,100.0,5.0,703.0,613.0,14480.0,9.0,15.0,17.0,15.0,0.0
0.0,0.0,2.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,39.0,34.0,0.0,0.0,0.0,5.0,9.0,1.0,0.666667,8.0,1.8,2.0,11.0,24.0,264.0,25.0,959.0,115.0,5518.0,4398.0,58718.0,3.0,5.0,4.0,3.0,0.0
11.0,3.0,2.0,38.0,3.0,14.0,27.0,0.153846,5.0,13.0,18.0,0.277778,5.0,11.0,6.0,5.0,0.0,74.0,74.0,21.0,1.0,7.0,31.0,7.0,0.625,1.0,7.0,1.4,1.4,24.0,94.0,1093.0,94.0,191.0,19.0,1447.0,1361.0,24319.0,4.0,5.0,5.0,4.0,1.0
11.0,3.0,1.0,13.0,1.0,2.0,22.0,0.153846,6.0,6.0,17.0,0.352941,15.0,20.0,12.0,11.0,0.0,181.0,145.0,18.0,0.8,12.0,49.0,24.0,0.571429,0.733333,20.0,1.6,1.818182,7.0,55.0,1021.0,69.0,606.0,65.0,5527.0,2783.0,69698.0,15.0,15.0,15.0,11.0,1.0
